"dataset","model","loglik","loglik.sd","nfail.max","nfail.min","gamma","eps","rho","delta","deltaI","clin","alpha","beta.trend","log.beta1","log.beta2","log.beta3","log.beta4","log.beta5","log.beta6","omega1","omega2","omega3","omega4","omega5","omega6","sd.beta","tau","S.0","I.0","Rs.0","R1.0","R2.0","R3.0","nbasis","nrstage"
"Tipperary","omega",-3650.86844768462,0.941702437726032,0,0,11.4170484266651,5.24148278841779,0,0.02,0.0271072570121284,1,1,-0.00526723179352738,1.86663095574188,4.75364561556075,-2.30725068382727,3.12464362500622,2.88922517578268,4.16091716986915,0.00831050222048685,0.0023680524912689,0.0118069699412865,0.00602778265584072,0.00183123673629319,0.0179750491238391,3.35877260353933,0.3868945262653,0.396945527335852,0.2132263252694,0,0.000963454694901798,0.000441623409678098,0.00126968442239654,6,3
"Tipperary","omega",-3651.01107431238,0.553428749051961,0,0,11.4170484266651,12,0,0.02,0.0199338030263604,1,1,-0.00480110316456612,1.90426596774709,4.53712590404453,-1.79797147180775,3.01980738712374,2.90731673054024,4.18671916678841,0.00557049978917312,0.00236407192252201,0.00541707456244529,0.00570421583827583,0.00400868517198721,0.00993258288801246,3.22312801765124,0.385629988225775,0.055923587850348,0.0904846749819482,0,0.0006913471660743,1.02233242531327e-05,0.000499037371399521,6,3
"Tipperary","omega",-3651.2759921499,2.5686230255596,0,0,12,18.3217155519818,0,0.02,0.0181508823334836,1,1,-0.00547312295378462,1.59135552344178,4.90079963149127,-1.94482249229824,3.5003601255456,2.68877676901538,4.40044439426384,0.00242531585592123,0.000461441907578348,0.0894781968950154,0.00549840134303744,0.00121652033558763,0.0325493014106718,3.134906958467,0.374793505454708,0.0134288015644239,0.0173076170955184,0,0.000427506226613355,6.60402592076533e-06,7.50481455565856e-07,6,3
"Tipperary","omega",-3651.28918486915,0.317524777876317,0,0,11.4170484266651,9.10483791189366,0,0.02,0.0213340858738656,1,1,-0.0050141144634745,1.87749988931673,4.76150922150155,-2.23318632089261,3.06241438427708,2.89877681437193,4.20232826807373,0.00707175483491118,0.00499485830277108,0.0317240677525863,0.0052090540780548,0.00252529365722655,0.00918941090176736,3.27482599380957,0.383737099735525,0.0551195900975449,9.8550026215509,0,2.55224482643797e-05,1.49910011213575e-05,0.0144828481204841,6,3
"Tipperary","omega",-3651.4297026133,1.52014210908161,0,0,12,6.9082,0,0.02,0.02661771369541,1,1,-0.00462532259391595,1.27986105283899,5.31208900028167,-3.6228532990218,3.81344309600294,2.53335669417278,4.58410728410868,0.0395486953868889,0.00165827824500106,0.00468703012244133,0.00357045893957182,0.00322454998366739,0.0109481928975122,3.07588007475274,0.400968266998508,0.149257024472983,0.090780147986752,0,1.50535236375842e-05,4.96013086168552e-05,7.14394338203818e-06,6,3
"Tipperary","omega",-3651.46144083127,0.609452293064563,0,0,11.4170484266651,6.908172783488,0,0.02,0.023305685060157,1,1,-0.00489441892513895,1.91784635132207,4.65343296196313,-1.9679200584179,3.13630209220514,2.97124652740769,4.1711038438431,0.00795605882239304,0.00428461161777268,0.00797194136825702,0.0115216377489118,0.000647119085387589,0.0149062987032773,3.25853503770322,0.393796534520604,0.0828608419471444,0.61046599636989,0,0.00050336930132568,5.87295266572906e-05,0.010183501424675,6,3
"Tipperary","omega",-3651.57121822013,0.43959845699639,0,0,11.4170484266651,5.24148278841779,0,0.02,0.0269895253373525,1,1,-0.00561216520422189,1.9041819332953,4.79830158502594,-2.5296438387112,3.09795176447347,2.96974510541583,4.14266257789334,0.010910319179923,0.00318568881788331,0.016921980865345,0.00501066308754787,0.00164119579621332,0.0121445869297676,3.21628118860835,0.394550410320832,0.00881641157302057,3.18783934683469,0,0.000219202190370193,8.96303254908954e-06,0.000215062586792504,6,3
"Tipperary","omega",-3651.67741310545,0.54786621428736,0,0,11.4170484266651,3.97690426721037,0,0.02,0.0306440903942099,1,1,-0.00544053741336018,1.85504840688576,4.89063178810872,-2.48432170737502,3.08651037137978,2.95373877035855,4.13456749850793,0.0166889835775281,0.00193934043536429,0.00870315494000489,0.00584775788431064,0.00161563406188627,0.0144864409635723,3.33939784679777,0.385075009667807,0.0208758186068573,0.0338430147837334,0,0.000638167678632118,4.97775200109661e-06,0.0401765128920275,6,3
"Tipperary","omega",-3651.74627502971,2.73232878422086,0,0,12,20.8449,0,0.02,0.0188541185283361,1,1,-0.00472418126472938,1.59194494842895,4.64217897376884,-1.66345835559375,3.21130599779026,2.77448030629619,4.44857611930892,0.0101161406243203,0.00164888680922305,0.00201726258896325,0.0080241335620426,0.00133970593426221,0.00538351208279369,3.18974280700717,0.384499589513216,0.00620229685979364,0.0246127657257875,0,0.000130772819691025,0.000289392810303715,0.00876970226205862,6,3
"Tipperary","omega",-3652.03369236266,2.7834245170713,0,0,12,1.7371,0,0.02,0.0516205752556629,1,1,-0.00658411002570395,1.61378105608755,5.03540830904333,-2.12176989389199,3.2123746179014,3.06525128152934,4.1385110034003,0.0833601565116536,0.0020211930380656,0.132638389192509,0.00123000757095504,0.00168130460739542,0.0505600860809331,3.41099514625993,0.40142466908546,0.0798102373685914,0.0473208584123474,0,0.0551773096642381,0.000836766658020294,0.0333968870230588,6,3
"Tipperary","omega",-3652.1517044376,2.0610075466902,0,0,12,9.1048,0,0.02,0.0260031080623433,1,1,-0.00640648912555525,1.18832002958085,5.59610926375634,-5.1980254614201,3.82730683614047,2.61339976530493,4.53013311444282,0.00521608256231057,0.00627475872981972,0.0596480644672881,0.00467662627296086,0.00101640237967847,0.00243809816050746,3.18884639140707,0.392097997450299,0.101914834426207,2.43063775928038,0,0.000374506274129723,2.11840462572686e-05,0.000415839438436141,6,3
"Tipperary","omega",-3652.17943967485,4.65977634749978,0,0,12,36.2091,0,0.02,0.0147078104687791,1,1,-0.00473712091336264,2.02272393156853,4.55388638874328,-1.9541289920775,2.8651442513997,3.12650451925807,4.01900623454904,0.00186855561448961,0.00547926061414817,0.00766117166298151,0.0124940274181073,0.00287164483678376,0.151275144615611,3.17693521775724,0.414780715895498,0.161817450990854,3.51858523783712,0,0.0155736390568554,0.00090767403237538,0.0395907053301641,6,3
"Tipperary","omega",-3652.44164237696,2.24896936346094,0,0,12,12,0,0.02,0.0212296237270057,1,1,-0.0044512311352886,1.78785094993281,4.78023380502265,-2.01854654587208,3.11388621567734,2.9700042012333,4.26818739961533,0.00121905525365506,0.00309263368672299,0.00120030062272916,0.00814788147367997,0.000700355563080317,0.0109497806701976,3.10125327405097,0.400544947139171,0.0581714811023075,0.238462923642828,0,3.21057059766679e-05,0.000251391259345049,0.008808963445307,6,3
"Tipperary","omega",-3652.68813341627,2.21802396710006,0,0,12,44.9386345098552,0,0.02,0.0142998630073043,1,1,-0.00596258348162847,1.75905256270629,4.70817250860511,-2.04062211655575,2.82671304170722,2.91237471409811,4.20415673373125,0.00117218809542168,0.000274726161585998,0.0489197431532064,0.0176820433321928,0.00471458594723959,0.126991410840864,3.07446304430053,0.420672309433448,0.00207684392122974,0.0337900914938086,0,0.000776703864891068,5.87769225457527e-07,7.14968104592957e-06,6,3
"Tipperary","omega",-3652.89375899912,4.20536971938832,0,0,12,11.9607761037544,0,0.02,0.0203306718904126,1,1,-0.00496686253059331,1.44797817538288,5.00567733868734,-2.14168919157036,3.44603917766376,2.52920885304146,4.52643783116184,0.00722593169272179,0.0150882677789346,0.0225239946412331,0.00316009583847329,0.00810533761330615,0.0294736716996874,3.30155312694873,0.40152795838761,1.05165244799347,1.53700273275409,0,0.000209230356435418,2.40533133533648e-05,0.00019243357731383,6,3
"Tipperary","omega",-3653.24410569046,0.736935389547626,0,0,11.4170484266651,3.97690426721037,0,0.02,0.0307262563985231,1,1,-0.00514930242169657,1.76571662101298,4.93532240640088,-2.63117409848046,2.91675553210966,3.01376315474143,4.08866439165431,0.00588392754031418,0.00294980798051358,0.0135339228708729,0.00786162699726527,0.00128574655418284,0.0168470075058962,3.30592851714513,0.392368521409013,0.971893437022768,0.36563103152561,0,0.000109799748913592,2.95407256809956e-05,0.00483162598779512,6,3
"Tipperary","omega",-3653.28196245406,1.64339474873709,0,0,12,41.31395268852,0,0.02,0.0141682332586431,1,1,-0.00636772331547569,2.06103231726994,4.62673947886582,-1.29779811771763,2.4449027756043,3.28737479169278,4.11455021245903,0.00136904509293423,0.000126054762398254,0.155808981973258,0.0106874087890857,0.00433589935410472,0.0657916987516001,3.38769076503793,0.408078204659085,1.90268691291741,2.31195920022075,0,0.000853989852389256,8.69304335019922e-06,6.611755653113e-06,6,3
"Tipperary","omega",-3653.86479023436,2.46562228690124,0,0,12,9.1048,0,0.02,0.0252941724010718,1,1,-0.0059227880212997,1.5671514962395,4.95014999110027,-3.05370520430003,3.69430677015024,2.69923696124915,4.41220913686898,0.00116461847032533,0.000722406098973456,0.00580332810585396,0.000535269671767717,0.00068375833864334,0.0376439027734703,3.05440415322891,0.420344616885456,0.00402102519873576,3.39321264459506,0,0.000253094327920261,1.45551174744901e-06,0.00238302624823152,6,3
"Tipperary","omega",-3654.573816689,2.01545855585359,0,0,12,2.2894,0,0.02,0.0500513781481939,1,1,-0.00574362249022798,1.60416389515733,5.17701670285541,-3.09217293309214,3.29209899413328,2.89793669803275,4.18283454544626,0.0175744783245184,0.00100715510251127,0.0189202413580038,0.00325805158321891,0.00129810216093292,0.0378519098088863,3.232821371224,0.413066354908243,0.0187276119695108,0.00508771255784019,0,0.0112183024071815,0.000278755460833079,0.00825282133049747,6,3
"Tipperary","omega",-3655.12273337432,0.415769931364836,0,0,11.4170484266651,3.01742239533905,0,0.02,0.0346652736064393,1,1,-0.00427160042224372,1.94857040575944,4.71031559649882,-1.96332369889473,2.92573498479843,3.06246862243086,4.05591866042975,0.0114714577390092,0.00417946330014593,0.0076446179534291,0.00482185211291648,0.00140962648002767,0.0190717573998046,3.45301363010929,0.386404571007098,0.35692457969704,0.391435187012773,0,0.00118852605295214,2.37071681801192e-05,0.00022333076113866,6,3
"Tipperary","omega",-3655.39028559509,2.02170761602949,0,0,12,15.8158,0,0.02,0.0192186463630508,1,1,-0.00529163177480111,1.67488295112057,5.00963845384041,-3.16401283021624,3.15559818156727,2.87130574598649,4.32378704658989,0.0541466321209664,0.000998654245023313,0.00269318630054433,0.0108485714961314,0.00527214676957996,0.0292599125214746,2.91268436447323,0.415694708068064,0.108126714389274,0.149247959631822,0,2.60739372340703e-05,0.00399805879757938,0.0125293290963911,6,3
"Tipperary","omega",-3655.61942137207,1.33174206935943,0,0,11.4170484266651,2.28942848510666,0,0.02,0.0394859109520968,1,1,-0.00478706085918392,1.75848958509714,5.09026690067552,-3.14815303804551,3.29715816785192,3.01345819962962,4.14131651896841,0.00607727994767686,0.00246011139259772,0.0111367302705076,0.00476745074917799,0.00122473521251998,0.0297899847701799,3.38712109047377,0.396150170922253,0.160516818732265,0.0335507789779331,0,0.000429193313197842,3.248473534427e-05,0.000822161957307824,6,3
"Tipperary","omega",-3656.17468430656,3.54653204865016,0,0,12,1.318,0,0.02,0.0561254963080459,1,1,-0.00692804707844987,1.38362643904252,5.06267868136278,-1.66296047732241,3.23750688523872,3.15699169514534,4.26307865477534,0.175233068822394,0.003095568127552,0.00729856127123159,0.0033068478771486,0.00131067495452753,0.101597956690967,3.73738653759447,0.37313982039208,0.0116179776816893,0.00902859038161551,0,3.54533519286864e-06,3.00785326128238e-05,0.0280635702860828,6,3
"Tipperary","omega",-3656.90803225132,0.823555060494578,0,0,11.4170484266651,1.7370729389807,0,0.02,0.0463052961069707,1,1,-0.00448671447207621,1.73128026330905,4.9795952141589,-2.72085762356722,3.15573947839361,3.13230493352361,4.12689903218881,0.00686697283337084,0.00121797316684152,0.0263400258388591,0.00254733750222613,0.00119657585621899,0.027507011381663,3.40339525802683,0.380341157605596,0.125036544729472,0.025586686084207,0,0.00325660836624378,5.78832393349608e-05,0.00656336960313119,6,3
"Tipperary","omega",-3657.57606507158,1.55094715603815,0,0,12,3.9769,0,0.02,0.0403257987423613,1,1,-0.00578030580584612,2.19183923962809,4.05712097392863,0.0985476487878543,2.79325074986358,3.13301427815175,3.88056672571403,0.0086001456792545,0.000322698337325952,0.002326873850107,0.00191588331358154,0.00153178330689952,0.0207343865898954,3.23411498667067,0.379917631881909,0.00217329470377491,0.00802727699097976,0,0.000304649039319044,4.01285073985951e-06,0.0274643975941083,6,3
"Tipperary","omega",-3658.33074609397,1.51213226882183,0,0,11.4170484266651,2.28942848510666,0,0.02,0.0379167875714988,1,1,-0.00575000743376828,1.79497617595349,4.98094444356482,-2.49317809735578,3.01525471276265,3.1000318116889,4.0923013337453,0.00556939239077383,0.00614844023330943,0.0178075905961572,0.00289324003162534,0.00221265822457211,0.0171597289152282,3.36508784572879,0.398815438753748,0.2576706318361,0.129100733028393,0,2.3459449163996e-05,0.000114003340031676,0.00184838392204089,6,3
"Tipperary","omega",-3659.8681489809,8.1730447840527,0,0,12,13.2180783714812,0,0.02,0.0216294589836143,1,1,-0.00130979476794901,1.49660549490844,4.95152867188691,-3.55227288950263,3.78530533103081,2.35655064834712,4.4772340696891,0.00186036615059955,0.00072874475977683,0.623998282047973,0.00125831671631925,0.00973527462463116,0.0632989620380821,3.16993819930523,0.417612018895416,0.00317854514841509,0.00115675186922465,0,1.04447416764702e-05,7.99626806178102e-07,5.7096680905803e-07,6,3
"Tipperary","omega",-3659.86952258084,2.54344590860406,0,0,12,1.7371,0,0.02,0.0515684147503964,1,1,-0.00580952959347074,2.05401248722593,4.6062100324375,-1.81011284229469,3.43597591114325,3.09096915452721,4.04869293959386,0.00100955925437776,0.000537764365410671,0.0361994952771074,0.000397146728878357,0.00123409981128238,0.0301537794052184,3.46682437609544,0.418058377118872,0.0640391669630824,0.00741106110682477,0,5.63870127270724e-05,0.000451691446910216,0.00273966559601078,6,3
"Tipperary","omega",-3659.8886796383,3.86848301572234,0,0,12,1.318,0,0.02,0.057705814388144,1,1,-0.00667822936593428,2.01972266517719,4.63683676628596,-1.02199190184269,3.29222853523707,3.24366684182365,4.13986400863765,0.0907992497380639,0.000868714418635728,0.00916410026078894,0.000967171536032381,0.00117094482573428,0.0138833200853508,3.56598705819235,0.409815574119665,0.135002361461161,0.0127186507807047,0,0.000147017438129638,0.000444601126133795,6.57023059125917e-05,6,3
"Tipperary","omega",-3660.33006867082,0.898919388740208,0,0,11.4170484266651,1.7370729389807,0,0.02,0.0436984350537187,1,1,-0.00643137836622077,1.90012755191976,4.96568076263277,-2.38635151565265,3.1629418566648,3.16398645721015,4.15556371162773,0.0106702927660029,0.0038657486481824,0.0083731065314007,0.00446780447456623,0.00143671744866331,0.00936135769707958,3.62001186706481,0.379321578343107,0.00313222133690653,0.0109038072406679,0,0.00100412254198062,2.41750804977221e-05,0.0271664160449327,6,3
"Tipperary","omega",-3660.33963930233,1.60340701630757,0,0,12,3.66989940297761,0,0.02,0.0301000275280135,1,1,-0.003321207318084,2.07991927578245,4.94034836070539,-2.94326612593567,3.24555772949441,3.15770419432918,4.13611980554228,0.000314188326719126,0.00355912970311037,0.0391197521184695,0.00973255456661372,0.000375282142018767,0.0096100647938135,3.5320092279037,0.399971176206311,0.0541856546758307,0.00485295075051642,0,0.000100050142289515,0.000834239106679452,5.14324787140573e-07,6,3
"Tipperary","omega",-3662.01099130314,1.73634371751083,0,0,11.4170484266651,1.317980629213,0,0.02,0.0517388854680031,1,1,-0.0053640349057749,1.77978593999812,5.08092570406551,-2.68912220517867,3.37036493435223,3.12568020264792,4.2310580667488,0.0110934398452685,0.00492360718450829,0.0061895483229943,0.00308849099033288,0.00147688392416963,0.011832502310046,3.55734443831969,0.393704413132439,0.14619903437117,0.0203253634741084,0,9.21096927632142e-05,2.53538123800873e-05,0.00189879941133522,6,3
"Tipperary","omega",-3663.29987484558,2.12503903974591,0,0,11.4170484266651,1.317980629213,0,0.02,0.0504662221519209,1,1,-0.00436151021871766,1.77277540629136,5.02205166167702,-2.31395396585242,3.20566483480818,3.23694701233356,4.2664366906424,0.00940495838982985,0.00145093599044497,0.0155044885584601,0.00443519064388309,0.000585961170944215,0.00774362665907067,3.63278235434135,0.383088523666013,0.0579143187084087,0.0130652891509127,0,0.00177010553272045,0.000102576969105584,0.0081284337800338,6,3
"Tipperary","omega",-3663.33370213809,3.67628990068105,0,0,21.1764705882353,53.4746255742103,0,0.02,0.020487880163453,1,1,-0.00448625503085064,2.60089548785795,4.78607844903825,-0.628724106588264,3.72322168373222,3.03845992134889,4.38771870701927,0.0288415474269345,0.000160732981166463,2.1250286851584,0.00215644135789968,0.0123216345020303,0.0725211279975067,3.29653111431383,0.427251582914766,0.000545019285909568,0.125520273286521,0,0.00126317539242032,1.29336328436361e-06,1.64038355300234e-06,6,3
"Tipperary","omega",-3667.33377162534,1.46543609291756,0,0,11.4170484266651,1,0,0.02,0.0620081578346306,1,1,-0.00693301011101587,1.96925894811043,4.76332691824113,-1.59975710914174,3.28191623943608,3.18234635524687,4.20343725177508,0.016988294219348,0.00501956200620085,0.00363295517396246,0.00281903923622599,0.0021342666214229,0.0169080858864233,3.85299187405183,0.385906558776236,0.677063624221864,0.0715558679040603,0,0.000567589385593604,3.46082571194283e-05,0.00314974488882274,6,3
"Tipperary","omega",-3670.69607556902,8.30096299070251,0,0,12,1,0,0.02,0.0653618261108052,1,1,-0.00502022576904652,2.10339476179291,4.7080668857004,-1.46996302934525,3.42499084277777,3.32594670052126,4.11925204791493,0.0103119282138169,0.00195197851271376,0.0049933638673691,0.000591857891345434,0.000938624024447995,0.033893358967707,3.66526558432627,0.40177589192337,0.100553203194818,0.141457542573707,0,0.0015006463848458,7.67753447849139e-06,0.500372921790178,6,3
"Tipperary","omega",-3671.51905407237,1.08969235893589,0,0,11.4170484266651,1,0,0.02,0.057182039309514,1,1,-0.00762853982767211,1.82283982984624,5.0533306444409,-2.32908381963419,3.32469652261112,3.23781733058394,4.34966034857204,0.00581975675819467,0.00135183817867951,0.0224174487242203,0.00223830863840421,0.00158117401174592,0.00536331436169579,3.81454117431809,0.388743448434901,1.13168177027448,0.111876501808185,0,0.000263073218007871,7.6907527894527e-05,0.00677746574856038,6,3
"Tipperary","omega",-3687.18069698657,8.45727343577051,0,0,12,1,0,0.02,0.0576339158595157,1,1,-0.00709275830251018,2.23972070677239,4.59794751123294,-0.621812530680052,2.93129318171978,3.49390419570278,4.03676132815699,0.00896837586731026,0.000551280601454351,0.00221333617569872,0.00751200437030255,0.00213430798272991,0.0848244864294068,3.97604573461024,0.401384408020386,1.16463907674578,0.373512689469376,0,6.31901828696414e-05,0.0037742591627694,0.000155466827873918,6,3
"Tipperary","omega",-3692.59719772142,2.15353109287753,0,0,34.2857142857143,42.4304786114066,0,0.02,0.033035891215171,1,1,-0.00233816559663236,2.94412885919883,5.06875728840819,0.777842747158924,4.29319016793008,3.38970736401606,4.69196086944407,0.00517675925969769,0.000314348293215698,3.73370850688526,0.0016382406471464,0.000531522932139651,0.0782356082339115,3.77826575632107,0.399294915363901,0.0198798256677428,0.0300002300941664,0,0.0076871800819095,9.24505399792316e-07,6.49705454757375e-07,6,3
"X24.Parganas","omega",-3733.49503710145,0.77130185572006,0,0,7.4540552056062,86.433343728355,0,0.02,0.0314229368360701,1,1,-0.00724576743373671,0.595897960212498,4.53403840607629,-9.62554522445822,2.31264396765317,1.69819133769459,4.7291995821252,0.443810710680198,0.351512589770758,0.0182763515065668,0.491779616877533,0.000320526907650406,0.00254041997731962,2.49019372134565,0.141726182958462,0.0510877429854261,0.222537089418743,0,0.000879305134901454,0.533827706708066,0.000946337493914972,6,3
"X24.Parganas","omega",-3733.51503924782,0.946907333671902,0,0,8.72073983553843,40.4928383690194,0,0.02,0.0346375453811133,1,1,-0.00673599065719383,1.08565915243399,4.53403840607629,-8.86289514265352,2.04127964931823,2.03760086307691,4.50957954483996,0.151458944570223,0.63172889566271,0.0214305302631253,0.519868753402311,0.000382555088371632,0.00912860644480462,2.51952899419105,0.141873078432751,0.26872380100481,2.84631744564512,0,0.00181063519658178,6.95731228625595,3.81372001571764e-05,6,3
"X24.Parganas","omega",-3733.61170770315,1.17784415666617,0,0,7.7353226910153,11.9446406498065,0,0.02,0.0456856556357074,1,1,-0.00707157739609398,0.423219673369949,4.53403840607629,-10.4196153760557,2.15375897770385,1.75428721599094,4.76956796684584,0.220019198362747,0.514219972845358,0.0143235499637359,0.303008662108585,0.00041643797477378,0.00502716009415219,2.55464841497268,0.139780123350957,0.409416169133194,0.516581797820807,0,0.00102093761962897,1.35315637542159,0.00126017928313028,6,3
"X24.Parganas","omega",-3733.90624363511,0.9782920643604,0,0,8.45883444474592,63.1029387369854,0,0.02,0.0352273410835975,1,1,-0.00520296226041142,0.819439817434392,4.53403840607629,-8.5478594734635,2.49636710403474,1.70718569480837,4.72436270230124,0.371912835176545,0.278764862982777,0.0360641483132303,0.199277422381157,0.00166771009409895,0.00444530988771133,2.53394829066104,0.134340357782612,0.218447022649876,0.419145249354135,0,0.000777433888051387,1.0581149599201,5.98322943667778e-05,6,3
"X24.Parganas","omega",-3734.08065279028,0.834561331887921,0,0,8.2134894509986,16.5517708729577,0,0.02,0.0415718251701998,1,1,-0.00892194682170215,0.666948549067904,4.53403840607629,-8.7037392267602,2.10002135703346,1.8911153349396,4.62400619770407,0.313984105424861,0.298781799832234,0.021883454162271,0.302556463319469,0.000382756538071205,0.0106418680341374,2.59040853843788,0.126120097349073,0.00861304716364273,0.72505293781636,0,0.00167332360204667,1.77761758942775,0.00151949388363228,6,3
"X24.Parganas","omega",-3734.10167618219,1.25246626085379,0,0,8.29463962282475,22.6092488399426,0,0.02,0.0379111402483317,1,1,-0.00791415429906464,0.783563065203783,4.53403840607629,-9.23262506108375,2.46547327913329,1.85203214475816,4.63676918380415,0.519660569921695,0.247106828414589,0.0274881882542935,0.245688130553185,0.00100286705010113,0.00155632187094492,2.53348666360366,0.133529715040932,0.0629790785542662,0.297617226333631,0,0.00505281696752061,0.742403794161286,0.000851014397641386,6,3
"X24.Parganas","omega",-3734.3975922338,1.24100780345998,0,0,8.79995158699855,38.891510220654,0,0.02,0.0369308084053792,1,1,-0.00744322298834571,0.869933719289657,4.53403840607629,-8.72934171072698,2.2026200123698,1.7494298140561,4.69635298020106,0.301933013040491,0.345008458230943,0.0359687593411441,0.18783537712325,0.00300597529013043,0.00311830524896916,2.4829524693302,0.148471907139931,0.588930981256717,0.87301646798089,0,0.00677705141540728,1.95259059993152,0.000120672675644299,6,3
"X24.Parganas","omega",-3735.1562815706,0.640632476386466,0,0,9.19325520844231,40.1388374040143,0,0.02,0.0367184413719006,1,1,-0.00651066394360055,1.1054214094493,4.53403840607629,-7.8862118353973,2.21735082654137,1.95757719465866,4.59226162404497,0.2653195690268,0.394423923631939,0.0525149045690911,0.137814523126278,0.00347575230991521,0.00150136803148568,2.55536786455625,0.142597974339426,0.468245198788632,6.79930105439294,0,0.001155913620723,18.8406779488817,0.000730776604884423,6,3
"X24.Parganas","omega",-3735.5820772493,0.929677039382135,0,0,6.80321036825203,12,0,0.02,0.0432262140108,1,1,-0.0083000980969258,0.275348748779317,4.53403840607629,-8.78848746460842,1.68001697189731,1.60523016602254,4.75586321565787,0.330438539818405,0.240902950084837,0.0210912775513628,0.147855788311014,0.00169860217935614,0.00852549964832085,2.647228377067,0.110538825625832,0.122318556552853,0.44225143987892,0,0.00379549414147781,1.23102431932998,0.0017053461100917,6,3
"X24.Parganas","omega",-3735.89813851339,0.902052178230084,0,0,9.29516042161009,20.3267135322405,0,0.02,0.0416076490373367,1,1,-0.00894502170352966,0.99429085835933,4.53403840607629,-8.07161111934476,2.39700449739932,1.9347451865613,4.58239565502765,0.207519102783996,0.582248873131602,0.0324766323707273,0.211559607064828,0.000963776113966504,0.0190121054511513,2.62258918009191,0.126997720763518,0.0455878721842792,0.301767453286413,0,0.421588245260403,0.498135824255325,0.000638697861324945,6,3
"X24.Parganas","omega",-3735.93337467262,1.10039849834309,0,0,6.80321036825203,12,0,0.02,0.0432262140108,1,1,-0.0083000980969258,0.275348748779317,4.53403840607629,-8.78848746460842,1.68001697189731,1.60523016602254,4.75586321565787,0.330438539818405,0.240902950084837,0.0210912775513628,0.147855788311014,0.00169860217935614,0.00852549964832085,2.647228377067,0.110538825625832,0.122318556552853,0.44225143987892,0,0.00379549414147781,1.23102431932998,0.0017053461100917,6,3
"X24.Parganas","omega",-3736.08286664013,0.652210066374953,0,0,8.70251297361362,23.8381380947177,0,0.02,0.0384467614444258,1,1,-0.00643732064223666,1.11237280103044,4.53403840607629,-7.6166860058092,1.51177241229909,2.0203187703499,4.47756823629737,0.154688701276575,0.401584135868717,0.0351077806728017,0.190044538132316,0.00180811418175247,0.0094584063082175,2.55396064969295,0.142951789688043,0.285714182889281,0.321174634984034,0,0.0144891926833759,0.547622134272568,0.00124583681705687,6,3
"X24.Parganas","omega",-3736.39749303279,1.68937657555189,0,0,8.23430934062997,10.8147552535209,0,0.02,0.0533148243903944,1,1,-0.00615330837387215,0.912829189624275,4.53403840607629,-7.63931229298586,0.746854635213383,2.09973043506517,4.49857426703329,0.21890485902509,0.174931394085354,0.0197260480055702,0.153993978915775,0.00232169749277255,0.00571571827725048,2.62960967601638,0.107848863819677,1.79147430791039,0.569134409331938,0,0.0067349461035024,1.04217904514925,0.0970808346514805,6,3
"X24.Parganas","omega",-3736.56072145188,1.14717997793182,0,0,8.69698158173812,12.8811776815429,0,0.02,0.050486606944592,1,1,-0.00888126271355414,0.551106583808898,4.53403840607629,-9.39648124255667,2.21762763327605,1.86591287014923,4.70894898064171,0.252693707099197,0.333287598102201,0.0443693113750041,0.10604720511709,0.00182533595894357,0.0097067766234963,2.72048568292202,0.0875961015936105,0.0786530634017783,0.377279415952736,0,0.000938723330971358,1.21073514147346,0.00426990115615328,6,3
"X24.Parganas","omega",-3736.62525972327,0.980737578183752,0,0,7.60735208332115,8.58121670490094,0,0.02,0.0534480038390696,1,1,-0.00585566843482619,0.976653817440215,4.53403840607629,-10.6384545461862,0.890563428941957,2.13553501143788,4.4239749769559,0.345748703422629,0.0924598180118822,0.0235777372382396,0.170898688281608,0.000549006612572312,0.00259875677279777,2.47955700188508,0.131215901111589,0.0600153002137619,0.883423526322134,0,7.1426147286239e-05,3.45796098233928,0.0638791108616648,6,3
"X24.Parganas","omega",-3736.72196387778,0.919024696464852,0,0,7.68291401413514,7.52917429851875,0,0.02,0.0535949017585432,1,1,-0.00738292099577589,0.868103371917013,4.53403840607629,-10.3557529964448,0.407519520321827,2.15347946393201,4.45325305377623,0.181494272843905,0.134381724954752,0.0217812508877125,0.162173401122841,0.00140293735393555,0.00702286237508658,2.53409154899945,0.130934624293645,0.432019453694279,0.0948906322140521,0,0.00296470671423687,0.156312546267873,0.000338386152446981,6,3
"X24.Parganas","omega",-3737.47392596393,0.886872039878322,0,0,6.80321036825203,5.24148278841779,0,0.02,0.0539477098045156,1,1,-0.0070347789797931,0.340197706246151,4.88356225359574,-10.1026118250157,1.69958767222819,1.64196809684726,4.69504491405016,0.306615363877546,0.11101958443072,0.0239071618878156,0.084983594906137,0.002629038915877,0.0049048739622317,2.67016204371776,0.102842187522555,2.27280936691954,0.361096133516064,0,0.000854845603832343,0.191992684603702,0.0163573619974616,6,3
"X24.Parganas","omega",-3737.71980825421,0.84481677802096,0,0,6.80321036825203,9.10483791189366,0,0.02,0.0439663109753641,1,1,-0.00574730046673945,0.517119732266182,4.6965269966787,-8.61978041040197,1.61144932920779,1.77867585011609,4.63253527810006,0.292661696676636,0.122357761589126,0.0214256022795559,0.166714642975628,0.00160140347293161,0.0093496242506339,2.59008069972921,0.125486784562,0.366320844496642,0.385887196657439,0,0.0290461198629456,0.761189395175645,0.000729488836613058,6,3
